I Adore Mi Amor - Color Me Badd
If Tonight Is My Last - Izibor, Laura
If U Seek Amy - Spears, Britney
If Walls Could Talk - Dion, Celine
If We Could Start Over - Dion, Celine
If We Ever Meet Again - Timbaland & Katy Perry
If We Ever Met Again [w/Katy Perry] - Timbaland
If We Ever Met Again [w/Timbaland] - Perry, Katy
If We Fall in Love Tonight - Stewart, Rod
If We Make It Through December - Haggard, Merle
If We Make It Through December [Merle Haggard] - Christmas
If We Never Meet Again - Presley, Elvis
If We Were a Movie - Montana, Hannah
If We Were a Movie [Hannah Montana] - Cyrus, Miley
If We're Not Back in Love By Monday - Haggard, Merle
If We're Not in Love - Austin, Patti
If Ya Gettin' Down - Five
If You - Silk
If You Ain't Lovin' You Ain't Livin' - Young, Faron
If You Ain't Lovin' You Ain't Livin' - Strait, George
If You Asked Me To - Dion, Celine
If You Believe - Sasha
If You Buy This Record (Your Life Will Be Better) - Tamperer ft. Maya
If You C Jordon - Something Corporate
If You Came Back from Heaven - Morgan, Lorrie
If You Can - Cochran, Tammy
If You Can Do Anything Else - Strait, George
If You Can't Be Good, Be Good at It - McCoy, Neal
If You Can't Give Me Love - Quatro, Suzi
If You Change Your Mind - Cash, Rosanne
If You Come Back - Blue
If You Come to Me - Atomic Kitten
If You Could Only See - Tonic
If You Could Only See - Thomson, Cyndi
If You Could Only See Me Now - Brown, T. Graham
If You Could Read My Mind - Stars on 45
If You Could Read My Mind - Lightfoot, Gordon
If You Could See Me Now - Script, The
If You Don't Come Back - Presley, Elvis
If You Don't Know Me By Now - Melvin, Harold & the Bluenotes
If You Don't Know Me By Now - Simply Red
If You Don't Know Me By Now - LaBelle, Patti
If You Don't Start Drinkin' - Thorogood, George & the Destroyers
If You Ever - Gabrielle
If You Ever - East 17
If You Ever Change Your Mind - Gayle, Crystal
If You Ever Come This Way Again - Kershaw, Sammy
If You Ever Did Believe - Nicks, Stevie
If You Ever Feel Like Lovin' Me Again - Walker, Clay
If You Ever Have Forever in Mind - Gill, Vince
If You Ever Leave Me [w/Barbra Streisand] - Gill, Vince
If You Ever Leave Me [w/Vince Gill] - Streisand, Barbra
If You Ever Stop Loving Me - Montgomery Gentry
If You Ever Went Away - Montgomery, John Michael
If You Got the Money - T, Jamie
If You Gotta Go Go Now - Manfred Mann
If You Had My Love - Lopez, Jennifer
If You Have to Ask - Red Hot Chili Peppers
If You Keep Losing Sleep - Silverchair
If You Knew Susie - Standards
If You Know What I Mean - Diamond, Neil
If You Leave - Orchestral Manoeuvres in the Dark
If You Leave Me Now - Chicago
If You Leave Me Tonight I'll Cry - Wallace, Jerry
If You Let Me Stay - D'Arby, Terrence Trent
If You Love Me - Presley, Elvis
If You Love Me - Brownstone
If You Love Me - Lee, Brenda
If You Love Me - Mint Condition
If You Love Me (Let Me Know) - Newton-John, Olivia
If You Love Somebody - Sharp, Kevin
If You Love Somebody Set Them Free - Sting
If You Only Knew - Shinedown
If You Really Cared - Gabrielle
If You Really Love Me - Wonder, Stevie
If You Say My Eyes Are Beautiful[w/JermaineJacksn] - Houston, Whitney
If You Say My Eyes Are Beautiful[w/WhitneyHouston] - Jackson, Jermaine
If You See Him If You See Her [w/Brooks & Dunn] - McEntire, Reba
If You See Him If You See Her [w/Reba McEntire] - Brooks & Dunn
If You Sleep - Bachman, Tal
If You Talk in Your Sleep - Presley, Elvis
If You Think You Know How to Love Me - Smokie
If You Tolerate This Your Children Will Be Next - Manic Street Preachers
If You Wanna Be Happy - Soul, Jimmy
If You Wanna Get to Heaven - Ozark Mountain Daredevils
If You Want It to Be Good (Get Yourself a Bad Boy) - Backstreet Boys, The
If You Want to Find Love - Rogers, Kenny
If You Were a Sailboat - Melua, Katie
If You Were Mine - Hernandez, Marcos
If You Were there - Wham!
If You're Going Through Hell (Before the Devil Even Knows) - Atkins, Rodney
If You're Gone - Matchbox Twenty
If You're Gonna Do Me Wrong (Do It Right) - Gosdin, Vern
If You're Gonna Walk, I'm Gonna Crawl - Kershaw, Sammy
If You're Happy and You Know It - Children's Songs
If You're Happy and You Know It - Children's/Happy Songs
If You're Happy and You Know It - Traditional
If You're Not in It for Love (I'm Outta Here) - Twain, Shania
If You're Not the One - Bedingfield, Daniel
If You're Reading This - McGraw, Tim
If You're Ready (Come Go with Me) - Staple Singers, The
If You're Thinking You Want a Stranger (There's One Coming Home) - Strait, George
If You've Got Love - Montgomery, John Michael
If You've Got the Money, I've Got the Time - Frizzell, Lefty
If You've Got the Money, I've Got the Time - Nelson, Willie
If Your Girl Only Knew - Aaliyah
If Your Heart Ain't Busy Tonight - Tucker, Tanya
Ifuleave [w/Mary J Blige] - Musiq Soulchild
Ifuleave [w/Musiq Soulchild] - Blige, Mary J
Iglesias, Enrique - Bailamos - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Escapar - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Experiencia Religiosa - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Heroe - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Mentiroso - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - No Apagues la Luz - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Nunca Te Olvidare - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Para Qu - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Ritmo Total - Ethnic - Spanish (more under individual artists)
Iglesias, Enrique - Solo Me Importas T - Ethnic - Spanish (more under individual artists)
Iglesias, Julio - Abrazame - Ethnic - Spanish (more under individual artists)
Iglesias, Julio - Amor, Amor, Amor - Ethnic - Spanish (more under individual artists)
Iglesias, Julio - Begin the Beguine - Ethnic - Spanish (more under individual artists)
Iglesias, Julio - Cucurucu Paloma - Ethnic - Spanish (more under individual artists)
Iglesias, Julio - Hey - Ethnic - Spanish (more under individual artists)
Iglesias, Julio - Por Ella - Ethnic - Spanish (more under individual artists)
Ignition - Kelly, R.
Ignition (remix) - Kelly, R.
Ignorance - Paramore
Iko Iko - Rainman
Iko Iko - Belle Stars, The
Iko Iko - Dixie Cups, The
iLL Manors  - Plan B
Illegal - Shakira
Illegal - McGraw, Tim
Illegal Smile - Prine, John
Illegal [Corbeaubin] - Ethnic - French
Ils S'aiment [Lavole] - Ethnic - French
Im Yours - Mraz, Jason
Image of a Girl - Safaris, The
Image of Me, The - Twitty, Conway
Image of the Invisible - Thrice
Imaginame Sin Ti - Fonsi, Luis
Imaginary - Evanescence
Imaginary Lover - Atlanta Rhythm Section, The
Imagination - Martin, Dean
Imagine - Lennon, John
Imagine - Beatles, The
Imagine - Cassidy, Eva
Imagine - Perfect Circle, A
Imagine Me Without You - Vel
Imagine That - Diamond Rio
Imagine That - LL Cool J
Imagine That - Cline, Patsy
Imagine That - Next
Imitation of Life - REM
Imma Be - Black Eyed Peas
Imma Star (Everywhere We Are) - Jeremih
Immigrant Song, The - Led Zeppelin
Immortality - Dion, Celine
Impoesie [Marjo] - Ethnic - French
Importance of Being Idle, The - Oasis
Impossible - Arthur, James
Impossible - Shontelle
Impossible - Aguilera, Christina
Impossible Dream - Show Tunes - Broadway - Man of La Mancha
Impossible Dream, The - Vandross, Luther
Impossible Dream, The - Presley, Elvis
Impossible Dream, The - Jones, Jack
Impossible Dream, The - Jones, Tom
Impossible, The - Nichols, Joe
Impression That I Get, The - Mighty Mighty Bosstones
Impressive Instant - Madonna
Imprint - Doubledrive
Impulsive - Wilson Phillips
In 2 Deep - Shepherd, Kenny Wayne
In a Big Country - Big Country
In a Broken Dream - Python Lee Jackson
In a Heartbeat - Atkins, Rodney
In a Letter to You - Raven, Eddy
In a Little Spanish Town - Standards
In a Little While - Uncle Kracker
In a Little While - Grant, Amy
In a Little While - U2
In a New York Minute - McDowell, Ronnie
In a Real Love - Vassar, Phil
In a Shanty in Old Shanty Town - Standards
In a Week or Two - Diamond Rio
In All the Right Places - Stansfield, Lisa
In America - Charlie Daniels Band, The
In America [Charlie Daniels Band] - Patriotic
In and Out of Love - Bon Jovi
In Another Lifetime - Desert Rose Band, The
In Another World - Diffie, Joe
In Another's Eyes [w/Garth Brooks] - Yearwood, Trisha
In Another's Eyes [w/Trisha Yearwood] - Brooks, Garth
In Better Hands - Grant, Natalie
In Better Hands [Natalie Grant] - Gospel/Christian
In Between Dances - Tillis, Pam
In Between Days - Cure, The
In Bloom - Nirvana
In Christ Alone - English, Michael
In Christ Alone [Michael English] - Gospel/Christian
In Crowd, The - Gray, Dobie
In Da Club - 50 Cent
In Da Wind [w/Cee-lo & Big Boi] - Trick Daddy
In Da Wind [w/Trick Daddy & Big Boi] - Green, Cee Lo
In Da Wind [w/Trick Daddy & Cee-lo] - Big Boi
In Demand - Texas
In Dreams - Orbison, Roy
In for the Kill - La Roux
In God We Trust - Norwood, Daron
In God's Hands - Furtado, Nelly
In God's Time - Houser, Randy
In Gods Country - U2
In Heaven There Is No Beer - Clean Living
In It for Love - Sambora, Richie
In It to Win It - Saliva
In Love - Milsap, Ronnie
In Love wit Chu [w/Cherish] - Da Brat
In Love Wit Chu [w/Da Brat] - Cherish
In Love with a Girl - DeGraw, Gavin
In Love with Another Man - Sullivan, Jazmine
In My Arms - Minogue, Kylie
In My Arms - Erasure
In My Arms - Plumb
In My Bag [w/T.I.] - Usher
In My Bag [w/Usher] - TI
In My Bed - Hill, Dru
In My Car (pop version) - Twain, Shania
In My Daughter's Eyes - McBride, Martina
In My Dreams - Trevino, Rick
In My Dreams - Dokken
In My Dreams - Dream
In My Eyes - Conlee, John
In My Father's House - Presley, Elvis
In My Head - Derulo, Jason
In My Head - Queens of the Stone Age
In My House - Mary Jane Girls
In My Life - Show Tunes - Broadway - Les Mis
In My Life - Midler, Bette
In My Life - Beatles, The
In My Life - Les Mis
In My Life [w/Juvenile] - Mannie Fresh
In My Life [w/Mannie Fresh] - Juvenile
In My Merry Oldsmobile - Standards
In My Mind - Headley, Heather
In My Own Backyard - Diffie, Joe
In My Place - Coldplay
In My Pocket - Moore, Mandy
In My Room - Beach Boys, The
In My Songs - Levert, Gerald
In No Time at All - Milsap, Ronnie
In Our Lifetime - Texas
In Over My Head - Dr. Hook
In Pictures - Alabama
In Pieces - Noll, Shannon
In Solitude - Ross, Murray
In Some Small Way - Dion, Celine
In Summer - Fury, Billy
In Terms of Love - SHeDAISY
In the Afterlife - Haggard, Marty
In the Air Tonight - Collins, Phil
In the Army Now - Status Quo
In the Ayer [w/Flo Rida] - Will.I.Am
In the Ayer [w/Will.I.Am] - Flo Rida
In the Belly of the Whale - Newsboys
In the Blood - Better than Ezra
In the City - Eagles, The
In the Closet - Jackson, Michael
In the Country - Richard, Cliff
In the Dark - Dev
In the Dark - Squier, Billy
In the Deep - York, Bird
In the End - Linkin Park
In the Garden - Jackson, Alan
In the Garden - Gospel/Christian
In the Garden - Lynn, Loretta
In the Garden - Traditional
In the Ghetto - Merchant, Natalie
In the Ghetto - Presley, Elvis
In the Good Old Summertime - Standards
In the Heart of a Woman - Cyrus, Billy Ray
In the House of Stone and Light - Page, Martin
In the Jailhouse Now - Soggy Bottom Boys, The
In the Jailhouse Now - Pierce, Webb
In the Jailhouse Now - Show Tunes - Movies - O Brother Where Art Thou?
In the Late of the Night - Braxton, Toni
In the Meantime - Spacehog
In the Middle - Sugababes
In the Middle of a Heartache - Jackson, Wanda
In the Middle of an Island - Bennett, Tony
In the Middle of Nowhere - Springfield, Dusty
In the Midnight Hour - Pickett, Wilson
In the Mood - Standards
In the Morning - Coral, The
In the Morning - Ledisi
In the Morning - Razorlight
In the Name of the Father - Black Grape
In the Navy - Village People, The
In the Navy [Village People] - Patriotic
In the Rain - Dramatics, The
In the Rough - Nalick, Anna
In the Shade of the Old Apple Tree - Standards
In the Shadows - Rasmus, The
In the Still of the Night - Five Satins, The
In the Still of the Night[5Satins] - Show Tunes - Movies - Dirty Dancing
In the Still of the Nite (I'll Remember) - Boyz II Men
In the Summertime - Shaggy
In the Summertime - Mungo Jerry
In the Sweet Bye & Bye - Lynn, Loretta
In the Sweet Bye and Bye - Standards
In the Sweet Bye and Bye - Gospel/Christian
In the Time It Takes - Chapman, Beth Nielsen
In the Twilight Zone - Astors, The
In the Wee Small Hours - Christy, June
In the Wee Small Hours of the Morning - Simon, Carly
In the Wee Small Hours of the Morning - Sinatra, Frank
In the Year 2525 - Zager & Evans
In These Arms - Bon Jovi
In These Last Few Days - Gill, Vince
In These Shoes - McCall, Kirsty
In This City - Iglu & Hartly
In This Diary - Ataris, The
In This Life - Goodrem, Delta
In This Life - Kreviazuk, Chantal
In This Life - Midler, Bette
In This Life - Raye, Collin
In This Little Town - Restless Heart
In Those Jeans - Ginuwine
In Thoughts of You - Fury, Billy
In Time - Collie, Mark
In Times Like These - Mandrell, Barbara
In Too Deep - Sum 41
In Too Deep - Carlisle, Belinda
In Too Deep - Genesis
In Walked Love - Expose'
In Your Eyes - Osborne, Jeffrey
In Your Eyes - Gabriel, Peter
In Your Eyes - Minogue, Kylie
In Your Eyes [w/Rique Franks] - Hill, Dan
In Your Face - Herndon, Ty
In Your Letter - REO Speedwagon
In Your Room - Bangles, The
In-A-Gadda-Da-Vida - Iron Butterfly
Inamorata - Martin, Dean
Inbetweener - Sleeper
Incense & Peppermints - Strawberry Alarm Clock
Incidentals, The - Alisha's Attic
Incognito [Dion] - Ethnic - French
Incommunicado - Marillion
Incompatible [Nat 'King' Cole - Unforgettable] - Comedy -  Parody
Incomplete - Backstreet Boys, The
Incomplete - Sisqo
Incredible - Shapeshifters
Incredible - Darius
Independence Day - McBride, Martina
Independent Love Song - Scarlet
Independent Woman - Destiny's Child
Independent Woman - Beyonc
Independent Woman Part I - Destiny's Child
Independent Woman Part II - Destiny's Child
Independent [w/Lil Boosie] - Webbie
Independent [w/Webbie] - Lil Boosie
Indescribably Blue - Presley, Elvis
Indestructable - Four Tops, The
India - Dejame Amarte - Ethnic - Spanish (more under individual artists)
India - Seduceme - Ethnic - Spanish (more under individual artists)
Indian Flute [& Magoo, w/Sebastian & Rajes] - Timbaland
Indian In-Laws (Cledus T. Judd parody of Indian Outlaw) - McGraw, Tim
Indian In-Laws (parody of Indian Outlaw) - Judd, Cledus T.
Indian Lake - Cowsills, The
Indian Love Call - Whitman, Slim
Indian Outlaw - McGraw, Tim
Indian Reservation - Revere, Paul & the Raiders
Indian Reservation - Fardon, Don
Indiana Wants Me - Taylor, Richard Dean
Indigo Meadow - Black Angels
Indigo Swing, The - Indigo Swing
Inevitable - Shakira
Infatuation - Stewart, Rod
Infatuation - Aguilera, Christina
Infected - The, The
Infiel - Durcal, Rocio
Infinity - Williams, Don
Informer - Snow
Inhale - Stone Sour
Inherit the Wind (live) - Presley, Elvis
Inka Dinka Do - Durante, Jimmy
Inner City Blues (Make Me Wanna Holler) - Gaye, Marvin
Innervision - System of a Down
Innocent - Fuel
Innocent - Swift, Taylor
Innocent - Our Lady Peace
Innocent Bystander - Dean, Billy
Innocent Eyes - Goodrem, Delta
Innocent Man - Austin, Sherrie
Innocent Man, An - Joel, Billy
Innuendo - Queen
Inocente de Ti - Gabriel, Juan
Inocente Pobre Amigo - Gabriel, Juan
Inolvidable - Miguel, Luis
Insane in the Brain - Cypress Hill
Insania - Andre, Peter
Insatiable - Hayes, Darren
Insensitive - Arden, Jann
Inseparable - Cole, Natalie
Inside - Rothberg, Patti
Inside - Milsap, Ronnie
Inside - Stiltskin
Inside of You - Hoobastank
Inside Out - Adams, Bryan
Inside Out - Voegele, Kate
Inside Out - Eve 6
Inside Out - Odyssey
Inside Out [Blue Jay Gonzalez remix] - Imelda May
Inside Out [from Smallville TV soundtrack] - Vonray
Inside Out [w/Don Henley] - Yearwood, Trisha
Inside Out [w/Trisha Yearwood] - Henley, Don
Inside Your Heaven - Bice, Bo
Inside Your Heaven - Underwood, Carrie
Inside Your Heaven (live Idol version) - Underwood, Carrie
Insomnia - Faithless
Instant Karma (We All Shine On) - Lennon, John
Instant Replay - Hartman, Dan
Instead - Orrico, Stacie
Instinct - Crowded House
Instinction - Spandau Ballet
Intergalactic - Beastie Boys, The
International Harvester - Morgan, Craig
International Love [ft. Chris Brown] - Pitbull
International Love [w/Pitbull] - Brown, Chris
International Player's Anthem (I Choose You) [w/Outkast] - UGK
International Player's Anthem (I Choose You) [w/UGK] - Outkast
Interstate - Randy Rogers Band
Interstate Love Song - Stone Temple Pilots
Intervention - Madonna
Into Oblivion (Reunion) - Funeral for a Friend
Into the Fire - Dokken
Into the Great Wide Open - Petty, Tom
Into the Groove - Madonna
Into the Mystic - Morrison, Van
Into the Night - Mardones, Benny
Into the Night [Chad Kroeger & Santana] - Nickelback
Into the Night [w/Chad Kroeger] - Santana, Carlos
Into the Ocean - Blue October
Into the Valley - Skids
Into You [w/Ashanti] [album version] - Fabolous
Into You [w/Fabolous] - Tamia
Into You [w/Fabolous] [radio version] - Ashanti
Into You [w/Tamia] (single version) - Fabolous
Into Your Arms - Lemonheads
Intocable - M - Ethnic - Spanish (more under individual artists)
Intocable - Mas Debil Que Tu - Ethnic - Spanish (more under individual artists)
Intocable - Sonador Eterno - Ethnic - Spanish (more under individual artists)
Intocable - Sue - Ethnic - Spanish (more under individual artists)
Intocable - Suena - Ethnic - Spanish (more under individual artists)
Intocable - Ya Estoy Cansado - Ethnic - Spanish (more under individual artists)
Intro (Back to Basics) - Aguilera, Christina
Intro/ An English Teacher - Show Tunes - Broadway - Bye Bye Birdie
Introduced Species - Hands Like Houses
Intuition - Jewel
Inventame - Sol
Invincible - Five
Invincible - Crossfade
Invincible - MGK & Ester Dean
Invincible - Benatar, Pat
Invisible - Aiken, Clay
Invisible - Swift, Taylor
Invisible - D-Side
Invisible - Simpson, Ashlee
Invisible Man - 98 Degrees
Invisible Sun - Police, The
Invisible Touch - Genesis
Invisible Touch - Collins, Phil
Invitation to the Blues - Price, Ray
Iolanthe - If You Go in You're Sure to Win - Show Tunes - Broadway
Iolanthe - When I Went to the Bar as a Very Young Man - Show Tunes - Broadway
Iolanthe - When You're Lying Awake - Show Tunes - Broadway
IOU - Greenwood, Lee
Ireland 99 - Brooks, Garth
Irene - Mac, Toby
Iris - Goo Goo Dolls
Iris - Keating, Ronan
Irish Blood, English Heart - Morrissey
Irish Molly O' - Ethnic - Irish
Irish Rover - Pogues, The
Irish Rover - Ethnic - Irish
Irish Rover [Pogues] - Ethnic - Irish
Irish Washerwoman, The - Ethnic - Irish
Iron Fist - Motorhead
Iron Lion Zion - Marley, Bob & the Wailers
Iron Man - Black Sabbath
Iron Man [Black Sabbath] - Osbourne, Ozzy
Ironic - Morissette, Alanis
Irony of Choking on a Lifesaver - All Time Low
Irreplaceable - Beyonc
Irresistible - Simpson, Jessica
Irresistible - Corrs, The
Irresistible - Dennis, Cathy
Irresistible Force - Jane's Addiction
Irresistible You - England, Ty
Is Anybody Goin' to San Antone - Pride, Charley
Is Anybody Home? - Our Lady Peace
Is It Any Wonder - Keane
Is It Cold in Here or Is It You - Diffie, Joe
Is It Just Me? - Darkness, The
Is It Love - Mr. Mister
Is It Love You're After - Rose Royce
Is It My Body - Cooper, Alice
Is It Over Yet? - Judd, Wynonna
Is It Raining at Your House - Gosdin, Vern
Is It Really Over? - Reeves, Jim
Is It So Strange - Presley, Elvis
Is It Still Over - Travis, Randy
Is She Really Going Out with Him - Sugar Ray
Is She Really Going Out with Him? - Jackson, Joe
Is That a Tear - Lawrence, Tracy
Is There a Ghost - Band of Horses
Is There Life After Love - Twain, Shania
Is There Life Out There - McEntire, Reba
Is There Something I Should Know - Duran Duran
Is This Love - Whitesnake
Is This Love - Moyet, Alison
Is This Love - Marley, Bob & the Wailers
Is This Love - Grimshaw, Aiden
Is This the Way to Amarillo - Christie, Tony
Is This the Way to the World Cup - Christie, Tony
Is Your Love Big Enough - Havas, Lianne La
Isabelle [Leloup] - Ethnic - French
Island Girl - John, Elton
Island in the Sun - Belafonte, Harry
Island in the Sun - Weezer
Island of Dreams [The Springfields] - Springfield, Dusty
Island of Lost Souls - Blondie
Island of Love - Presley, Elvis
Islands in the Stream - Bee Gees, The
Islands in the Stream [Comic Relief version] [w/Dolly Parton] - Rogers, Kenny
Islands in the Stream [Comic Relief version] [w/Kenny Rogers] - Parton, Dolly
Islands in the Stream [w/Dolly Parton] - Rogers, Kenny
Islands in the Stream [w/Kenny Rogers] - Parton, Dolly
Isle of Innisfree - Ethnic - Irish
Isle of Innisfree - O'Donnell, Daniel
Isn't It a Wonder - Boyzone
Isn't It Romantic - Torme, Mel
Isn't It Time - Babys, The
Isn't She - Carolina Rain
Isn't She Lovely - Wonder, Stevie
Isn't That Everything - Peck, Danielle
Israelites - Dekker, Desmond
Israelites - Dekker, Desmond & the Aces
Issues - Saturdays, The
Istanbul (Not Constantinople) - They Might Be Giants
It Ain't Cool to Be Crazy About You - Strait, George
It Ain't Easy - Bowie, David
It Ain't Easy Bein' Easy - Frickie, Janie
It Ain't Gotta Be Love - Eldridge, Brett
It Ain't Me Babe - Turtles, The
It Ain't Me Babe [Turtles version] - Dylan, Bob
It Ain't My Fault [w/Mystikal] - Silkk the Shocker
It Ain't My Fault [w/Silkk the Shocker] - Mystikal
It Ain't No Big Thing - Presley, Elvis
It Ain't No Crime - Nichols, Joe
It Ain't Nothin' - Whitley, Keith
It Ain't Over 'Til It's Over - Kravitz, Lenny
It Ain't What You Do It's the Way [w/Bananarama] - Funboy Three
It Ain't What You Do It's the Way [w/Funboy Three] - Bananarama
It Came Upon a Midnight Clear - Christmas
It Could Happen to You - Standards - Jazz
It Could've Been So Good - Raye, Collin
It Couldn't Have Been Any Better - Duncan, Johnny
It Depends on What You Pay - Show Tunes - Broadway - Fantasticks, The
It Do Feel Good - Fargo, Donna
It Doesn't Have to Be That Way - Blow Monkeys
It Doesn't Matter - Krauss, Alison
It Doesn't Matter Anymore - Ronstadt, Linda
It Doesn't Matter Anymore - Cassidy, Eva
It Doesn't Matter Anymore - Holly, Buddy
It Doesn't Mean I Don't Love You - McHayes
It Don't Come Easy - Starr, Ringo
It Don't feel Like Sinnin' to Me - Kendalls, The
It Don't Hurt Anymore - Snow, Hank
It Don't Matter - Frankenreiter, Donavon
It Don't Matter to Me - Bread
It Don't Matter to the Sun [as Chris Gaines] - Brooks, Garth
It Ends Tonight - All American Rejects, The
It Feels So Good - Sonique
It Feels So Right - Presley, Elvis
It Girl - Derulo, Jason
It Had Better Be Tonight - Bubl
It Had to Be You - Bennett, Tony
It Had to Be You - Damone, Vic
It Had to Be You - Connick, Harry Jr.
It Had to Be You - Charles, Ray
It Had to Be You - Hutton, Betty
It Had to Be You - Stewart, Rod
It Happened in Monterey - Sinatra, Frank
It Happens Every Time - Dreamstreet
It Hpnd@WrldsFair - They Remind Me Too Much of You - Show Tunes - Movies
It Hurt So Bad - Tedeschi, Susan
It Hurts Like Love - Tucker, Tanya
It Hurts Me - Presley, Elvis
It Hurts Me Too - Tedeschi, Susan
it Hurts So Much - Reeves, Jim
It Hurts to Be in Love - Pitney, Gene
It Is No Secret - Collie, Mark
It Is No Secret - Gospel/Christian
It Is What It Is - Highwaymen, The
It Is You - Newsboys
It Isn't Enough - Newley, Anthony
It Just Comes Natural - Strait, George
It Keeps Right on Hurtin' - Tillotson, Johnny
It Keeps Right on Hurtin' - Presley, Elvis
It Keeps You Runnin' - Doobie Brothers, The
It Makes Me Ill - N Sync
It Makes Me Wonder - Maroon 5
It Matters to Me - Hill, Faith
It Might as Well Be Spring - Holiday, Billie
It Might as Well Be Spring - Haymes, Dick
It Might as Well Rain Until September - King, Carole
It Might Be You (Tootsie) - Bishop, Stephen
It Must Be Him - Carr, Vikki
It Must Be Love - Madness
It Must Be Love - Highway 101
It Must Be Love - Herndon, Ty
It Must Be Love - Williams, Don
It Must Be Love - Crowell, Rodney
It Must Be Love - Jackson, Alan
It Must Have Been Love - Roxette
It Never Entered My Mind - Sinatra, Frank
It Never Rains in Southern Californ - Hammond, Albert
It Never Rains in Southern California - Hammond, Albert
It Only Hurts When I Cry - Yoakam, Dwight
It Only Hurts When I'm Breathing - Twain, Shania
It Only Takes a Minute - Tavares
It Only Takes a Minute - Take That
It Started All Over Again - Sinatra, Frank
It Started with a Kiss - Hot Chocolate
It Sure Is Monday - Chesnutt, Mark
It Takes a Little Rain to Make Love Grow - Oak Ridge Boys, The
It Takes More - Ms. Dynamite
It Takes Two - Show Tunes - Broadway - Hairspray
It Takes Two - Base, Rob & D.J. E-Z Rock
It Takes Two [w/Kim Weston] - Gaye, Marvin
It Tears Me Up - Sledge, Percy
It Was - Wright, Chely
It Was a Very Good Year - Sinatra, Frank
It Was a Very Good Year - Williams, Robbie
It Was Almost Like a Song - Milsap, Ronnie
It Was Always So Easy - Bandy, Moe
It Wasn't God Who Made Honky Tonk Angels - Wells, Kitty
It Wasn't His Child - Christmas
It Wasn't Me [w/Ricardo 'Rikrok' Ducent] - Shaggy
It Will Rain - Mars, Bruno
It Won't Be Like This for Long - Rucker, Darius
It Won't Be Long - Beatles, The
It Won't Be Me - Tucker, Tanya
It Won't Be Over You - Wariner, Steve
It Won't Be the Last - Cyrus, Billy Ray
It Won't Seem Like Christmas - Christmas
It Would Be You - Allan, Gary
It Would Take a Strong, Strong Man - Astley, Rick
It'll Be Me - Exile
It'll Be Me - Richard, Cliff
It'll Go Away - Denney, Kevin
It's a Beautiful Day - Bubl
It's a Beautiful Thing - Ocean Colour Scene
It's a Beautiful Thing - Brandt, Paul
It's a Blue World - Ross, Murray
It's a Business Doing Pleasure with You - McGraw, Tim
It's a Cheating Situation - Bandy, Moe
It's a Cowboy Lovin' Night - Tucker, Tanya
It's a Good Thing - Jaron & the Long Road to Love
It's a Great Day for the Irish - Ethnic - Irish
It's a Great Day to Be a Guy (Cledus T. Judd parody) - Tritt, Travis
It's a Great Day to Be a Guy (parody of Travis Tritt) - Judd, Cledus T.
It's a Great Day to Be Alive - Tritt, Travis
It's a Hard Knock Life - Show Tunes - Broadway - Annie
It's a Hard Life - Queen
It's a Heartache - Trick Pony
It's a Heartache - Tyler, Bonnie
It's a Kind of Magic - Queen
It's a Little More Like Heaven - Locklin, Hank
It's a Little Too Late - Chesnutt, Mark
It's a Little Too Late - Tucker, Tanya
It's a Long Way There - Little River Band, The
It's a Long Way to the Top - AC/DC
It's a Long, Lonely Highway - Presley, Elvis
It's a Love Thing - Whispers, The
It's a Love Thing - Urban, Keith
It's a Mad Mad Mad Mad World - Glaser, Tom
It's a Man's Man's Man's World - Brown, James
It's a Matter of Time - Presley, Elvis
It's a Miracle - Manilow, Barry
It's a Mistake - Men at Work
It's a Mystery - Toyah
It's a Shame - Spinners, The
It's a Sin - Robbins, Marty
It's a Sin - Pet Shop Boys, The
It's a Sin to Tell a Lie - Bennett, Tony
It's a Sin to Tell a Lie - Standards - Jazz
It's a Small World After All - Traditional
It's a Wrap - Blige, Mary J
It's About Time - Lillix
It's About Time - Reeves, Julie
It's All About Him (Moby edit) - Jackson, Alan
It's All About the Benjamins [w/BIG,Lil Kim&Lox] - Diddy
It's All About the Pentiums - Yankovic,  Weird Al 
It's All About You (Not About Me) - Spencer, Tracie
It's All Been Done - Barenaked Ladies
It's All Coming Back to Me Now - Michael, George
It's All Coming Back to Me Now - Dion, Celine
It's All Coming Back to Me Now [w/Marion Raven] - Meat Loaf
It's All How You Look at It - Lawrence, Tracy
It's All in the Game - Edwards, Tommy
It's All in the Game - Manilow, Barry
It's All in the Game - Richard, Cliff
It's All in Your Head - Diamond Rio
It's All Over - Cause & Effect
It's All Over Now - Rolling Stones, The
It's All Over Now, Baby Blue - Dylan, Bob
It's All Right - Impressions, The
It's All the Same - Show Tunes - Broadway - Man of La Mancha
It's All the Same to Me - Cyrus, Billy Ray
It's All Too Much - Beatles, The
It's All Wrong, But It's All Right - Parton, Dolly
